contact_id,subscription_id,contact_date,channel,reason,resolved_first_contact,csat_score,refund_requested
CON00039799,SUB0013154,2026-06-08,Phone,Plan Change,1,5,0
CON00039800,SUB0013155,2024-10-22,Web Form,Cancellation Inquiry,1,5,0
CON00039801,SUB0013155,2025-03-17,Web Form,Technical Issue,1,5,0
CON00039802,SUB0013155,2025-06-01,Web Form,Plan Change,1,5,0
CON00039803,SUB0013155,2025-08-17,Chat,Technical Issue,1,5,0
CON00039804,SUB0013155,2025-10-16,Chat,Technical Issue,1,5,0
CON00039805,SUB0013155,2026-03-18,Email,Technical Issue,1,5,0
CON00039806,SUB0013156,2024-11-27,Chat,Account Access,1,4,0
CON00039807,SUB0013156,2025-07-12,Chat,Account Access,1,4,0
CON00039808,SUB0013156,2025-09-09,Email,Billing Question,1,5,1
CON00039809,SUB0013156,2025-09-05,Chat,Feature Request,1,5,0
CON00039810,SUB0013156,2026-01-12,Email,Feature Request,1,5,0
CON00039811,SUB0013156,2026-04-18,Phone,Payment Issue,1,4,0
CON00039812,SUB0013156,2026-05-06,Email,Feature Request,0,4,0
CON00039813,SUB0013157,2025-05-16,Phone,Account Access,1,5,0
CON00039814,SUB0013157,2026-06-11,Email,Account Access,1,5,0
CON00039815,SUB0013158,2025-12-07,Chat,Plan Change,1,5,0
CON00039816,SUB0013158,2026-05-03,Email,Plan Change,0,3,0
CON00039817,SUB0013159,2025-03-11,Chat,Technical Issue,0,4,0
CON00039818,SUB0013159,2025-03-23,Email,Cancellation Inquiry,1,5,0
CON00039819,SUB0013159,2025-04-22,Email,Billing Question,1,5,0
CON00039820,SUB0013159,2025-05-11,Chat,Account Access,1,4,0
CON00039821,SUB0013159,2025-08-22,Email,Feature Request,0,4,0
CON00039822,SUB0013159,2025-09-15,Phone,Technical Issue,0,3,0
CON00039823,SUB0013159,2026-03-26,Phone,Cancellation Inquiry,1,4,0
CON00039824,SUB0013160,2025-11-07,Chat,Account Access,1,5,0
CON00039825,SUB0013160,2026-03-13,email,Billing Question,0,3,0
CON00039826,SUB0013160,2026-03-12,Email,Plan Change,1,5,0
CON00039827,SUB0013160,2026-06-06,Phone,Billing Question,0,4,0
CON00039828,SUB0013162,2024-10-02,Chat,Technical Issue,0,4,0
CON00039829,SUB0013162,2025-01-13,Web Form,Feature Request,1,4,0
CON00039830,SUB0013162,2025-01-01,Chat,Feature Request,1,5,0
CON00039831,SUB0013162,2025-02-13,Email,Feature Request,1,5,0
CON00039832,SUB0013162,2025-06-24,Email,Feature Request,1,5,0
CON00039833,SUB0013162,2025-10-05,Phone,Feature Request,1,5,0
CON00039834,SUB0013162,2025-12-26,Email,Technical Issue,1,5,0
CON00039835,SUB0013163,2025-05-13,Chat,Technical Issue,1,4,0
CON00039836,SUB0013163,2025-06-20,Email,Plan Change,1,5,0
CON00039837,SUB0013163,2025-08-10,Chat,Technical Issue,0,4,0
CON00039838,SUB0013163,2026-01-17,Chat,Plan Change,1,4,0
CON00039839,SUB0013163,2026-05-04,Web Form,Cancellation Inquiry,1,5,0
CON00039840,SUB0013163,2026-06-18,Chat,Technical Issue,0,4,0
CON00039841,SUB0013163,2026-06-23,Email,Billing Question,0,4,0
CON00039842,SUB0013164,2025-01-27,Chat,Account Access,1,4,0
CON00039843,SUB0013164,2025-02-18,Phone,Feature Request,1,4,0
CON00039844,SUB0013164,2025-04-16,Chat,Technical Issue,1,5,0
CON00039845,SUB0013164,2025-05-09,Email,Plan Change,1,5,0
CON00039846,SUB0013164,2025-09-12,Phone,Technical Issue,1,5,0
CON00039847,SUB0013164,2025-12-07,Email,Cancellation Inquiry,1,5,0
CON00039848,SUB0013167,2024-05-18,Email,Plan Change,1,4,0
CON00039849,SUB0013168,2024-06-17,Phone,Account Access,1,5,0
CON00039850,SUB0013168,2024-10-22,Email,Technical Issue,0,4,0
CON00039851,SUB0013168,2024-11-13,Phone,Technical Issue,1,5,0
CON00039852,SUB0013168,2025-07-15,Phone,Account Access,1,5,0
CON00039853,SUB0013168,2025-10-19,Email,Billing Question,1,5,0
CON00039854,SUB0013168,2025-10-26,Web Form,Cancellation Inquiry,0,3,0
CON00039855,SUB0013168,2026-02-13,Email,Cancellation Inquiry,1,4,0
CON00039856,SUB0013169,2024-03-17,Chat,Plan Change,1,5,0
CON00039857,SUB0013169,2025-01-17,Email,Account Access,0,4,0
CON00039858,SUB0013169,2025-04-16,Chat,Plan Change,0,4,0
CON00039859,SUB0013169,2026-01-07,Email,Cancellation Inquiry,0,4,0
CON00039860,SUB0013170,2025-03-20,Chat,Payment Issue,1,5,1
CON00039861,SUB0013170,2025-04-01,Phone,Cancellation Inquiry,0,3,0
CON00039862,SUB0013170,2025-09-13,Chat,Product Usability,1,4,0
CON00039863,SUB0013170,2025-12-26,Phone,Cancellation Inquiry,1,4,0
CON00039864,SUB0013170,2026-01-14,Chat,Technical Issue,0,4,0
CON00039865,SUB0013170,2026-04-03,Email,Account Access,1,5,0
CON00039866,SUB0013170,2026-05-19,Phone,Technical Issue,1,4,0
CON00039867,SUB0013171,2024-07-20,Chat,Billing Question,1,5,0
CON00039868,SUB0013171,2024-10-08,Chat,Account Access,0,5,0
CON00039869,SUB0013171,2025-04-03,Chat,Account Access,1,5,0
CON00039870,SUB0013172,2024-04-03,Phone,Billing Question,1,5,1
CON00039871,SUB0013172,2024-09-01,Chat,Plan Change,0,4,0
CON00039872,SUB0013172,2024-10-22,Phone,Plan Change,1,3,0
CON00039873,SUB0013172,2024-10-03,Web Form,Technical Issue,0,4,0
CON00039874,SUB0013172,2025-04-12,Phone,Feature Request,1,5,0
CON00039875,SUB0013172,2025-07-12,Chat,Billing Question,1,5,0
CON00039876,SUB0013172,2025-09-16,Chat,Cancellation Inquiry,1,5,0
CON00039877,SUB0013174,2026-06-14,Chat,Technical Issue,1,5,0
CON00039878,SUB0013175,2026-05-12,Chat,Account Access,0,3,0
CON00039879,SUB0013176,2025-01-11,Email,Billing Question,1,5,0
CON00039880,SUB0013176,2026-05-10,Phone,Cancellation Inquiry,1,3,0
CON00039881,SUB0013177,2026-02-25,Email,Account Access,1,5,0
CON00039882,SUB0013177,2026-05-19,Phone,Cancellation Inquiry,1,5,0
CON00039883,SUB0013178,2025-08-21,Phone,Technical Issue,1,5,0
CON00039884,SUB0013178,2025-09-14,Phone,Feature Request,1,4,0
CON00039885,SUB0013178,2025-10-26,Phone,Plan Change,0,4,0
CON00039886,SUB0013178,2025-11-25,Email,Billing Question,1,5,0
CON00039887,SUB0013179,2026-01-09,Chat,Feature Request,1,5,0
CON00039888,SUB0013181,2024-06-25,Email,Plan Change,1,5,0
CON00039889,SUB0013181,2024-09-06,Chat,Feature Request,1,5,0
CON00039890,SUB0013181,2024-10-10,Email,Plan Change,1,5,0
CON00039891,SUB0013181,2024-11-11,Chat,Product Usability,1,5,0
CON00039892,SUB0013181,2025-02-03,Web Form,Technical Issue,0,4,0
CON00039893,SUB0013182,2026-02-02,Email,Product Usability,1,5,0
CON00039894,SUB0013183,2025-05-27,Chat,Billing Question,0,3,0
CON00039895,SUB0013183,2025-09-05,Email,Account Access,1,5,0
CON00039896,SUB0013183,2025-12-16,Chat,Billing Question,1,4,0
CON00039897,SUB0013184,2025-08-18,Chat,Technical Issue,1,5,0
CON00039898,SUB0013185,2024-08-05,Chat,Account Access,0,3,0
CON00039899,SUB0013185,2024-11-03,Phone,Feature Request,0,4,0
CON00039900,SUB0013185,2025-01-07,Phone,Plan Change,1,5,0
CON00039901,SUB0013185,2025-03-11,Email,Cancellation Inquiry,1,4,0
CON00039902,SUB0013186,2025-09-26,Web Form,Cancellation Inquiry,0,2,0
CON00039903,SUB0013188,2025-02-01,Email,Billing Question,0,4,0
CON00039904,SUB0013188,2025-06-17,Chat,Feature Request,0,5,0
CON00039905,SUB0013188,2025-08-12,Chat,Billing Question,1,5,0
CON00039906,SUB0013188,2025-08-19,Chat,Feature Request,1,4,0
CON00039907,SUB0013188,2026-05-09,Email,Account Access,1,5,0
CON00039908,SUB0013189,2026-01-09,phone,Plan Change,1,5,0
CON00039909,SUB0013189,2026-01-22,Email,Feature Request,1,5,0
CON00039910,SUB0013190,2024-05-15,Phone,Plan Change,1,5,0
CON00039911,SUB0013190,2024-05-09,Email,Payment Issue,1,5,0
CON00039912,SUB0013190,2024-06-18,Web Form,Plan Change,1,5,0
CON00039913,SUB0013191,2026-03-23,Web Form,Billing Question,1,5,0
CON00039914,SUB0013191,2026-04-24,Phone,Technical Issue,1,3,0
CON00039915,SUB0013191,2026-06-07,Email,Cancellation Inquiry,0,4,0
CON00039916,SUB0013192,2026-05-25,Chat,Technical Issue,0,4,0
CON00039917,SUB0013193,2026-02-23,Chat,Technical Issue,1,5,0
CON00039918,SUB0013193,2026-06-07,Phone,Account Access,1,4,0
CON00039919,SUB0013196,2024-03-25,Chat,Billing Question,1,5,0
CON00039920,SUB0013196,2024-06-07,Email,Technical Issue,1,5,0
CON00039921,SUB0013196,2024-06-12,Chat,Feature Request,1,5,0
CON00039922,SUB0013197,2025-03-21,Phone,Technical Issue,0,3,0
CON00039923,SUB0013198,2025-12-22,Web Form,Account Access,1,5,0
CON00039924,SUB0013198,2026-01-17,Chat,Cancellation Inquiry,1,4,0
CON00039925,SUB0013199,2025-09-24,Chat,Billing Question,1,5,0
CON00039926,SUB0013199,2025-09-04,Chat,Payment Issue,0,4,0
CON00039927,SUB0013199,2025-11-21,Chat,Technical Issue,1,5,0
CON00039928,SUB0013199,2026-02-02,Email,Billing Question,1,5,0
CON00039929,SUB0013199,2026-02-13,Phone,Technical Issue,1,5,0
CON00039930,SUB0013199,2026-03-08,Chat,Technical Issue,0,4,0
CON00039931,SUB0013202,2024-10-09,Email,Feature Request,1,5,0
CON00039932,SUB0013202,2024-10-12,Phone,Technical Issue,1,5,0
CON00039933,SUB0013202,2025-04-27,Chat,Payment Issue,1,5,0
CON00039934,SUB0013202,2025-06-08,Chat,Cancellation Inquiry,0,2,0
CON00039935,SUB0013202,2026-04-16,Email,Plan Change,1,5,0
CON00039936,SUB0013205,2024-12-22,Email,Technical Issue,0,4,0
CON00039937,SUB0013205,2025-03-03,Phone,Billing Question,1,5,1
CON00039938,SUB0013205,2025-06-04,Email,Feature Request,0,3,0
CON00039939,SUB0013205,2025-08-18,Phone,Cancellation Inquiry,1,4,0
CON00039940,SUB0013205,2026-02-22,Web Form,Billing Question,1,4,0
CON00039941,SUB0013206,2025-04-02,Email,Technical Issue,0,4,0
CON00039942,SUB0013206,2025-08-21,Phone,Technical Issue,0,5,0
CON00039943,SUB0013206,2025-12-11,Chat,Payment Issue,0,3,0
CON00039944,SUB0013206,2026-01-20,Phone,Feature Request,1,5,0
CON00039945,SUB0013206,2026-01-10,Email,Cancellation Inquiry,1,4,0
CON00039946,SUB0013207,2024-09-09,Phone,Plan Change,1,5,0
CON00039947,SUB0013207,2024-09-22,Email,Cancellation Inquiry,0,3,0
CON00039948,SUB0013207,2025-05-14,Email,Feature Request,1,5,0
CON00039949,SUB0013207,2025-05-08,Chat,Technical Issue,1,5,0
CON00039950,SUB0013207,2025-08-14,Web Form,Cancellation Inquiry,1,4,0
CON00039951,SUB0013207,2025-11-22,Email,Plan Change,1,5,0
CON00039952,SUB0013207,2025-11-24,Chat,Account Access,0,3,0
CON00039953,SUB0013207,2026-03-15,Chat,Payment Issue,1,5,0
CON00039954,SUB0013208,2025-08-11,Web Form,Cancellation Inquiry,0,3,0
CON00039955,SUB0013208,2026-02-21,Chat,Cancellation Inquiry,0,4,0
CON00039956,SUB0013209,2026-05-23,Chat,Technical Issue,1,5,0
CON00039957,SUB0013210,2024-10-18,Chat,Account Access,0,3,0
CON00039958,SUB0013210,2024-11-06,Chat,Billing Question,1,5,0
CON00039959,SUB0013210,2025-06-09,Phone,Technical Issue,0,5,0
CON00039960,SUB0013210,2025-06-26,Email,Technical Issue,1,5,0
CON00039961,SUB0013210,2025-09-04,Phone,Billing Question,1,5,0
CON00039962,SUB0013210,2026-02-20,Chat,Billing Question,1,5,1
CON00039963,SUB0013210,2026-04-15,Email,Technical Issue,0,3,0
CON00039964,SUB0013211,2026-04-11,Phone,Feature Request,1,5,0
CON00039965,SUB0013213,2025-08-04,Chat,Billing Question,1,5,0
CON00039966,SUB0013213,2026-01-10,Chat,Billing Question,1,5,0
CON00039967,SUB0013214,2025-05-26,Email,Account Access,0,4,0
CON00039968,SUB0013214,2025-08-25,Web Form,Billing Question,0,4,0
CON00039969,SUB0013214,2025-08-14,Phone,Technical Issue,0,3,0
CON00039970,SUB0013214,2026-02-10,Chat,Billing Question,1,5,0
CON00039971,SUB0013214,2026-04-13,Phone,Plan Change,1,5,0
CON00039972,SUB0013215,2025-07-25,Phone,Billing Question,1,4,0
CON00039973,SUB0013215,2025-12-12,Email,Feature Request,1,5,0
CON00039974,SUB0013215,2026-02-13,Chat,Billing Question,0,4,0
CON00039975,SUB0013215,2026-04-13,Chat,Plan Change,0,3,0
CON00039976,SUB0013217,2024-10-20,Web Form,Billing Question,0,3,0
CON00039977,SUB0013217,2024-12-10,Email,Feature Request,0,4,0
CON00039978,SUB0013218,2026-04-27,Phone,Billing Question,0,3,0
CON00039979,SUB0013218,2026-06-26,Chat,Technical Issue,0,4,0
CON00039980,SUB0013219,2026-02-11,Phone,Feature Request,1,5,0
CON00039981,SUB0013219,2026-02-11,Email,Plan Change,0,3,0
CON00039982,SUB0013220,2024-04-18,Phone,Cancellation Inquiry,1,5,0
CON00039983,SUB0013220,2024-05-11,Phone,Account Access,1,4,0
CON00039984,SUB0013220,2024-12-15,Web Form,Account Access,1,5,0
CON00039985,SUB0013220,2025-04-10,Chat,Technical Issue,1,5,0
CON00039986,SUB0013220,2025-04-23,Chat,Product Usability,1,5,0
CON00039987,SUB0013220,2025-06-26,Chat,Technical Issue,1,5,0
CON00039988,SUB0013220,2025-06-24,Chat,Account Access,1,5,0
CON00039989,SUB0013220,2025-09-16,Email,Cancellation Inquiry,1,5,0
CON00039990,SUB0013221,2024-08-16,Email,Technical Issue,0,5,0
CON00039991,SUB0013221,2025-02-08,Web Form,Plan Change,1,5,0
CON00039992,SUB0013221,2025-03-08,Email,Payment Issue,1,5,0
CON00039993,SUB0013221,2025-03-11,Phone,Feature Request,1,5,0
CON00039994,SUB0013221,2025-07-05,Chat,Account Access,1,4,0
CON00039995,SUB0013221,2025-08-03,Chat,Plan Change,1,5,0
CON00039996,SUB0013221,2025-11-08,Email,Payment Issue,1,5,0
CON00039997,SUB0013222,2025-04-25,Phone,Feature Request,1,5,0
CON00039998,SUB0013222,2025-04-18,Phone,Billing Question,1,5,0
CON00039999,SUB0013222,2025-07-19,Phone,Technical Issue,1,5,0
CON00040000,SUB0013222,2026-05-07,Email,Plan Change,1,5,0
CON00040001,SUB0013222,2026-05-27,Phone,Billing Question,1,4,0
CON00040002,SUB0013224,2025-06-27,Web Form,Cancellation Inquiry,1,4,0
CON00040003,SUB0013224,2025-08-13,Phone,Feature Request,1,5,0
CON00040004,SUB0013225,2025-10-25,Phone,Technical Issue,1,4,0
CON00040005,SUB0013225,2026-01-26,Email,Plan Change,1,5,0
CON00040006,SUB0013225,2026-02-09,Chat,Technical Issue,1,5,0
CON00040007,SUB0013226,2025-06-19,Web Form,Cancellation Inquiry,1,4,0
CON00040008,SUB0013226,2025-06-02,Email,Account Access,1,5,0
CON00040009,SUB0013226,2025-07-08,Email,Feature Request,1,4,0
CON00040010,SUB0013226,2025-07-04,Chat,Feature Request,0,3,0
CON00040011,SUB0013226,2026-04-14,Email,Technical Issue,0,4,0
CON00040012,SUB0013228,2025-03-16,Phone,Billing Question,0,4,0
CON00040013,SUB0013228,2025-04-21,Web Form,Payment Issue,1,5,0
CON00040014,SUB0013228,2025-08-26,Chat,Plan Change,1,5,0
CON00040015,SUB0013228,2025-12-15,Chat,Cancellation Inquiry,0,4,0
CON00040016,SUB0013228,2026-01-07,Email,Billing Question,1,4,0
CON00040017,SUB0013228,2026-02-27,Web Form,Plan Change,1,5,0
CON00040018,SUB0013228,2026-03-09,Chat,Account Access,1,4,0
CON00040019,SUB0013229,2024-09-26,Chat,Plan Change,1,4,0
CON00040020,SUB0013229,2025-04-03,Chat,Technical Issue,1,5,0
CON00040021,SUB0013229,2025-05-13,Chat,Feature Request,1,5,0
CON00040022,SUB0013230,2025-03-13,Phone,Feature Request,1,5,0
CON00040023,SUB0013230,2025-04-09,Email,Cancellation Inquiry,0,3,0
CON00040024,SUB0013230,2025-11-24,Chat,Account Access,1,4,0
CON00040025,SUB0013231,2026-01-13,Email,Technical Issue,0,4,0
CON00040026,SUB0013231,2026-04-18,Chat,Cancellation Inquiry,1,3,0
CON00040027,SUB0013232,2024-11-12,Email,Feature Request,1,5,0
CON00040028,SUB0013232,2025-04-23,Email,Cancellation Inquiry,1,4,0
CON00040029,SUB0013232,2025-12-03,Email,Account Access,1,5,0
CON00040030,SUB0013232,2026-04-01,Phone,Account Access,1,5,0
CON00040031,SUB0013233,2025-11-21,Phone,Technical Issue,1,4,0
CON00040032,SUB0013234,2024-03-19,Email,Payment Issue,1,5,0
CON00040033,SUB0013234,2024-05-05,Phone,Plan Change,1,5,0
CON00040034,SUB0013234,2025-04-12,Email,Billing Question,1,4,0
CON00040035,SUB0013234,2025-04-04,Chat,Feature Request,1,5,0
CON00040036,SUB0013234,2025-10-22,Chat,Feature Request,1,4,0
CON00040037,SUB0013234,2025-12-19,Email,Billing Question,1,5,0
CON00040038,SUB0013234,2026-01-22,Chat,Payment Issue,1,4,0
CON00040039,SUB0013234,2026-01-09,Email,Feature Request,1,5,0
CON00040040,SUB0013234,2026-02-25,Chat,Payment Issue,1,4,1
CON00040041,SUB0013234,2026-03-03,Phone,Plan Change,1,5,0
CON00040042,SUB0013235,2025-12-21,Chat,Payment Issue,1,5,0
CON00040043,SUB0013235,2025-12-03,Phone,Plan Change,1,5,0
CON00040044,SUB0013235,2026-02-05,Email,Plan Change,1,4,0
CON00040045,SUB0013236,2024-06-11,Chat,Plan Change,1,4,0
CON00040046,SUB0013236,2024-06-25,Chat,Billing Question,1,5,0
CON00040047,SUB0013236,2024-10-22,Phone,Feature Request,0,3,0
CON00040048,SUB0013236,2025-01-16,Phone,Technical Issue,0,4,0
CON00040049,SUB0013236,2025-02-12,Email,Feature Request,1,5,0
CON00040050,SUB0013236,2025-04-03,Email,Billing Question,1,4,0
CON00040051,SUB0013237,2025-06-14,Chat,Feature Request,0,5,0
CON00040052,SUB0013237,2026-03-19,Phone,Billing Question,1,5,0
CON00040053,SUB0013237,2026-03-21,Email,Billing Question,1,4,0
CON00040054,SUB0013238,2026-02-10,Phone,Plan Change,1,4,0
CON00040055,SUB0013238,2026-04-01,Phone,Plan Change,1,5,0
CON00040056,SUB0013239,2025-03-12,Chat,Technical Issue,1,5,0
CON00040057,SUB0013239,2026-06-14,Chat,Billing Question,0,4,1
CON00040058,SUB0013240,2025-01-07,Chat,Product Usability,0,4,0
CON00040059,SUB0013240,2025-05-14,Web Form,Technical Issue,0,4,0
CON00040060,SUB0013240,2025-11-01,Email,Plan Change,1,5,0
CON00040061,SUB0013240,2025-12-21,Chat,Technical Issue,1,5,0
CON00040062,SUB0013240,2026-01-13,Phone,Account Access,1,4,0
CON00040063,SUB0013240,2026-01-19,Email,Technical Issue,1,5,0
CON00040064,SUB0013240,2026-04-15,Phone,Payment Issue,1,5,0
CON00040065,SUB0013240,2026-04-03,Phone,Account Access,1,5,0
CON00040066,SUB0013240,2026-06-17,Phone,Technical Issue,0,4,0
CON00040067,SUB0013240,2026-06-10,email,Technical Issue,1,5,0
CON00040068,SUB0013241,2024-10-17,Phone,Account Access,1,5,0
CON00040069,SUB0013241,2024-12-27,Phone,Plan Change,1,5,0
CON00040070,SUB0013241,2025-06-05,Chat,Payment Issue,1,5,0
CON00040071,SUB0013241,2025-06-08,Chat,Payment Issue,1,5,1
CON00040072,SUB0013242,2025-10-13,Phone,Technical Issue,0,4,0
CON00040073,SUB0013242,2025-11-15,Email,Billing Question,1,5,0
CON00040074,SUB0013243,2025-05-12,Phone,Feature Request,1,5,0
CON00040075,SUB0013243,2025-06-25,Email,Product Usability,0,4,0
CON00040076,SUB0013243,2026-03-08,Chat,Cancellation Inquiry,1,5,0
CON00040077,SUB0013244,2026-02-06,Chat,Technical Issue,1,5,0
CON00040078,SUB0013244,2026-03-12,Chat,Account Access,1,5,0
CON00040079,SUB0013248,2026-03-21,Web Form,Plan Change,1,5,0
CON00040080,SUB0013248,2026-05-05,Chat,Plan Change,1,4,0
CON00040081,SUB0013249,2026-06-10,Chat,Feature Request,1,5,0
CON00040082,SUB0013250,2026-01-04,Email,Account Access,0,4,0
CON00040083,SUB0013250,2026-05-27,Email,Cancellation Inquiry,1,5,0
CON00040084,SUB0013252,2026-03-01,Chat,Plan Change,0,4,0
CON00040085,SUB0013254,2026-03-17,Chat,Technical Issue,0,4,0
CON00040086,SUB0013255,2025-01-06,Phone,Feature Request,0,4,0
CON00040087,SUB0013255,2025-05-08,Chat,Feature Request,1,5,0
CON00040088,SUB0013255,2025-07-17,Chat,Cancellation Inquiry,1,3,0
CON00040089,SUB0013256,2025-01-21,Email,Feature Request,1,4,0
CON00040090,SUB0013256,2025-04-02,Phone,Technical Issue,1,5,0
CON00040091,SUB0013256,2025-06-06,Email,Cancellation Inquiry,1,4,0
CON00040092,SUB0013256,2025-07-25,Chat,Billing Question,1,5,0
CON00040093,SUB0013256,2025-10-25,Web Form,Technical Issue,1,5,0
CON00040094,SUB0013257,2024-10-14,Email,Cancellation Inquiry,0,3,0
CON00040095,SUB0013257,2024-11-24,Chat,Technical Issue,1,5,0
CON00040096,SUB0013257,2024-12-27,Web Form,Plan Change,1,5,0
CON00040097,SUB0013257,2025-05-14,Email,Plan Change,1,5,0
CON00040098,SUB0013258,2026-03-11,Chat,Account Access,1,5,0
CON00040099,SUB0013259,2024-02-12,Email,Feature Request,1,5,0
CON00040100,SUB0013259,2024-07-05,Web Form,Plan Change,1,4,0
CON00040101,SUB0013259,2024-08-10,Phone,Plan Change,1,5,0
CON00040102,SUB0013259,2024-10-09,Web Form,Product Usability,1,4,0
CON00040103,SUB0013259,2025-02-19,Phone,Account Access,1,5,0
CON00040104,SUB0013260,2024-11-17,Email,Feature Request,1,5,0
CON00040105,SUB0013260,2025-09-16,Phone,Technical Issue,1,5,0
CON00040106,SUB0013260,2026-02-12,Web Form,Account Access,0,4,0
CON00040107,SUB0013260,2026-03-12,Chat,Account Access,1,5,0
CON00040108,SUB0013261,2024-12-12,Chat,Cancellation Inquiry,0,4,0
CON00040109,SUB0013261,2025-12-18,Email,Billing Question,1,5,1
CON00040110,SUB0013261,2026-04-12,Email,Technical Issue,0,3,0
CON00040111,SUB0013261,2026-06-07,Chat,Cancellation Inquiry,1,4,0
CON00040112,SUB0013262,2024-11-23,Chat,Product Usability,0,3,0
CON00040113,SUB0013262,2024-12-21,Phone,Plan Change,1,4,0
CON00040114,SUB0013262,2025-01-06,Chat,Account Access,0,4,0
CON00040115,SUB0013262,2025-02-07,Phone,Technical Issue,0,4,0
CON00040116,SUB0013262,2025-03-01,Web Form,Billing Question,1,5,0
CON00040117,SUB0013262,2025-09-07,Chat,Technical Issue,1,5,0
CON00040118,SUB0013262,2025-10-02,Phone,Plan Change,0,4,0
CON00040119,SUB0013264,2026-04-22,Phone,Plan Change,1,5,0
CON00040120,SUB0013265,2025-11-08,Chat,Technical Issue,1,5,0
CON00040121,SUB0013265,2025-12-09,Web Form,Payment Issue,1,5,0
CON00040122,SUB0013265,2025-12-23,Email,Payment Issue,0,5,0
CON00040123,SUB0013265,2026-03-22,Phone,Billing Question,1,5,0
CON00040124,SUB0013266,2025-11-25,Web Form,Technical Issue,1,5,0
CON00040125,SUB0013266,2026-02-13,Chat,Technical Issue,1,5,0
CON00040126,SUB0013267,2025-08-04,Chat,Technical Issue,0,4,0
CON00040127,SUB0013267,2026-03-10,Chat,Plan Change,1,5,0
CON00040128,SUB0013268,2025-01-07,Phone,Billing Question,1,5,0
CON00040129,SUB0013268,2025-05-23,Phone,Technical Issue,1,5,0
CON00040130,SUB0013268,2025-06-15,Phone,Product Usability,1,4,0
CON00040131,SUB0013268,2025-06-08,Web Form,Account Access,1,4,0
CON00040132,SUB0013268,2025-11-13,Chat,Cancellation Inquiry,0,3,0
CON00040133,SUB0013268,2026-01-15,Chat,Technical Issue,0,4,0
CON00040134,SUB0013268,2026-03-25,Web Form,Technical Issue,1,5,0
CON00040135,SUB0013268,2026-03-04,Chat,Feature Request,1,5,0
CON00040136,SUB0013268,2026-04-02,Chat,Account Access,1,4,0
CON00040137,SUB0013269,2025-10-08,Phone,Technical Issue,0,3,0
CON00040138,SUB0013269,2025-11-13,Web Form,Product Usability,1,5,0
CON00040139,SUB0013269,2025-12-05,Phone,Cancellation Inquiry,0,4,0
CON00040140,SUB0013270,2025-01-07,Email,Billing Question,1,4,1
CON00040141,SUB0013270,2025-03-03,Chat,Feature Request,1,5,0
CON00040142,SUB0013270,2025-05-20,Web Form,Technical Issue,1,5,0
CON00040143,SUB0013270,2025-07-15,Phone,Feature Request,1,5,0
CON00040144,SUB0013270,2025-07-14,Phone,Billing Question,0,4,0
CON00040145,SUB0013270,2026-01-15,Email,Cancellation Inquiry,1,5,0
CON00040146,SUB0013270,2026-04-08,Phone,Feature Request,1,5,0
CON00040147,SUB0013270,2026-05-09,Chat,Feature Request,1,5,0
CON00040148,SUB0013270,2026-06-24,Phone,Technical Issue,0,4,0
CON00040149,SUB0013271,2024-01-06,Chat,Technical Issue,0,4,0
CON00040150,SUB0013271,2024-08-24,Chat,Billing Question,0,4,0
CON00040151,SUB0013271,2024-11-02,Web Form,Cancellation Inquiry,0,3,0
CON00040152,SUB0013271,2025-01-26,Chat,Product Usability,1,5,0
CON00040153,SUB0013271,2025-02-27,Chat,Account Access,0,2,0
CON00040154,SUB0013271,2025-03-21,Chat,Account Access,1,4,0
CON00040155,SUB0013271,2025-07-12,Chat,Billing Question,1,5,0
CON00040156,SUB0013271,2025-11-09,Phone,Plan Change,1,4,0
CON00040157,SUB0013271,2025-12-08,Email,Plan Change,1,5,0
CON00040158,SUB0013271,2026-05-21,Chat,Cancellation Inquiry,0,3,0
CON00040159,SUB0013272,2025-05-05,Chat,Account Access,1,4,0
CON00040160,SUB0013272,2025-06-02,Phone,Plan Change,1,5,0
CON00040161,SUB0013272,2025-10-11,Phone,Plan Change,1,5,0
CON00040162,SUB0013273,2025-01-19,Chat,Technical Issue,1,5,0
CON00040163,SUB0013273,2025-01-03,Email,Feature Request,0,4,0
CON00040164,SUB0013273,2025-06-21,Email,Payment Issue,0,5,0
CON00040165,SUB0013273,2025-07-21,Email,Account Access,1,5,0
CON00040166,SUB0013273,2025-11-10,Web Form,Plan Change,1,5,0
CON00040167,SUB0013273,2026-05-17,Phone,Technical Issue,1,5,0
CON00040168,SUB0013274,2024-11-07,Chat,Plan Change,1,5,0
CON00040169,SUB0013274,2025-02-04,Phone,Technical Issue,1,4,0
CON00040170,SUB0013274,2025-04-20,Chat,Product Usability,1,5,0
CON00040171,SUB0013274,2025-07-09,Chat,Technical Issue,1,5,0
CON00040172,SUB0013275,2024-09-02,Phone,Cancellation Inquiry,0,3,0
CON00040173,SUB0013275,2024-09-16,Email,Technical Issue,1,5,0
CON00040174,SUB0013275,2024-12-12,Email,Account Access,1,5,0
CON00040175,SUB0013275,2025-07-06,Email,Feature Request,0,4,0
CON00040176,SUB0013275,2025-11-09,Phone,Billing Question,1,5,1
CON00040177,SUB0013275,2026-06-14,Web Form,Account Access,1,5,0
CON00040178,SUB0013276,2024-02-06,Chat,Technical Issue,1,4,0
CON00040179,SUB0013276,2024-09-14,web form,Account Access,1,5,0
