subscription_id,customer_id,plan_id,start_date,end_date,subscription_status,auto_renew,discount_pct
SUB0009291,CUST008264,P03,2025-04-28,2026-04-19,Cancelled,0,0.0
SUB0009292,CUST008265,P02,2025-02-27,,Active,1,0.0
SUB0009293,CUST008266,P01,2025-05-12,,Active,1,5.0
SUB0009294,CUST008267,P01,2025-01-25,,Active,1,0.0
SUB0009295,CUST008268,P01,2024-06-22,,Active,1,0.0
SUB0009296,CUST008269,P01,2024-12-28,2025-01-27,Cancelled,0,0.0
SUB0009297,CUST008270,P01,2025-05-03,,Active,1,0.0
SUB0009298,CUST008271,P03,2025-01-22,,Active,1,0.0
SUB0009299,CUST008272,P01,2024-09-21,2025-01-29,Cancelled,1,0.0
SUB0009300,CUST008273,P01,2024-04-07,2025-06-30,Cancelled,0,10.0
SUB0009301,CUST008274,P01,2025-07-18,,Active,1,0.0
SUB0009302,CUST008275,P02,2025-03-16,2025-12-26,Cancelled,0,0.0
SUB0009303,CUST008276,P01,2024-08-01,2025-09-09,Cancelled,0,0.0
SUB0009304,CUST008277,P01,2024-05-30,2025-03-29,Cancelled,1,0.0
SUB0009305,CUST008278,P01,2025-09-26,,Active,1,0.0
SUB0009306,CUST008279,P02,2025-02-05,,Active,1,10.0
SUB0009307,CUST008280,P01,2025-01-30,,Active,1,10.0
SUB0009308,CUST008281,P02,2025-03-13,,Active,1,0.0
SUB0009309,CUST008282,P02,2025-05-03,,Active,1,0.0
SUB0009310,CUST008283,P02,2025-04-03,,Active,1,10.0
SUB0009311,CUST008284,P02,2026-01-26,,Active,1,0.0
SUB0009312,CUST008285,P01,2025-06-11,,Active,1,0.0
SUB0009313,CUST008286,P01,2024-08-18,2025-08-16,Cancelled,1,0.0
SUB0009314,CUST008287,P02,2024-04-19,,Active,1,0.0
SUB0009315,CUST008288,P01,2024-10-30,2025-06-15,Cancelled,1,15.0
SUB0009316,CUST008289,P02,2025-11-19,,Active,1,0.0
SUB0009317,CUST008289,P01,2026-05-10,,Active,1,10.0
SUB0009318,CUST008290,P01,2025-10-06,,Active,0,0.0
SUB0009319,CUST008291,P02,2025-09-11,,Active,0,0.0
SUB0009320,CUST008292,P02,2025-09-20,,Active,1,0.0
SUB0009321,CUST008293,P02,2024-11-16,,Active,1,0.0
SUB0009322,CUST008294,P02,2026-01-14,,Active,0,0.0
SUB0009323,CUST008295,P01,2024-05-18,,Active,1,5.0
SUB0009324,CUST008296,P01,2025-11-11,,Active,1,0.0
SUB0009325,CUST008296,P01,2026-05-13,,Active,1,0.0
SUB0009326,CUST008297,P02,2025-12-22,,Active,1,20.0
SUB0009327,CUST008298,P01,2024-07-19,2025-07-29,Cancelled,1,0.0
SUB0009328,CUST008299,P03,2026-04-07,2026-06-25,Cancelled,1,0.0
SUB0009329,CUST008300,P04,2025-01-16,,Active,0,0.0
SUB0009330,CUST008301,P02,2026-02-16,,Active,1,0.0
SUB0009331,CUST008302,P02,2024-08-14,2026-02-10,Cancelled,1,0.0
SUB0009332,CUST008303,P01,2024-08-01,,Active,1,0.0
SUB0009333,CUST008304,P03,2025-04-02,,Active,1,10.0
SUB0009334,CUST008305,P02,2025-08-26,,Active,1,0.0
SUB0009335,CUST008306,P01,2025-06-06,,Active,1,15.0
SUB0009336,CUST008307,P02,2024-06-02,,Active,1,0.0
SUB0009337,CUST008308,P03,2024-07-31,,Active,1,0.0
SUB0009338,CUST008308,P02,2025-04-07,,Active,1,5.0
SUB0009339,CUST008309,P01,2025-11-17,2025-12-26,Cancelled,1,0.0
SUB0009340,CUST008310,P02,2024-10-26,,Active,1,10.0
SUB0009341,CUST008311,P01,2024-06-19,,Active,1,15.0
SUB0009342,CUST008312,P01,2024-02-03,2026-02-22,Cancelled,1,0.0
SUB0009343,CUST008313,P02,2024-03-21,2026-06-15,Cancelled,1,0.0
SUB0009344,CUST008313,P03,2024-12-12,,Active,1,5.0
SUB0009345,CUST008314,P01,2026-02-17,,Active,1,0.0
SUB0009346,CUST008315,P01,2025-10-03,,Active,1,0.0
SUB0009347,CUST008316,P02,2025-02-22,2026-01-26,Cancelled,1,10.0
SUB0009348,CUST008316,P02,2025-09-18,,Active,1,0.0
SUB0009349,CUST008317,P03,2025-01-21,,Active,1,10.0
SUB0009350,CUST008318,P04,2026-01-05,,Active,1,0.0
SUB0009351,CUST008319,P03,2025-07-26,,Active,1,0.0
SUB0009353,CUST008320,P04,2025-12-29,,Active,1,10.0
SUB0009354,CUST008321,P02,2026-02-11,,Active,1,0.0
SUB0009355,CUST008322,P03,2024-10-20,2024-12-25,Cancelled,1,10.0
SUB0009356,CUST008322,P02,2025-03-26,,Active,1,10.0
SUB0009357,CUST008323,P01,2025-08-31,2025-12-12,Cancelled,0,0.0
SUB0009358,CUST008324,P02,2024-05-23,,Active,1,20.0
SUB0009359,CUST008325,P03,2024-08-20,2025-06-17,Cancelled,0,10.0
SUB0009360,CUST008326,P01,2025-10-22,,Active,0,0.0
SUB0009361,CUST008327,P01,2025-03-01,,Active,1,5.0
SUB0009362,CUST008328,P01,2025-04-18,2026-05-10,Cancelled,1,5.0
SUB0009363,CUST008329,P03,2024-04-06,,Active,1,0.0
SUB0009364,CUST008330,P01,2025-01-23,,Active,1,0.0
SUB0009365,CUST008330,P02,2025-09-01,,Active,1,0.0
SUB0009366,CUST008331,P02,2025-11-15,,Active,0,0.0
SUB0009367,CUST008332,P02,2026-03-04,,Active,1,0.0
SUB0009368,CUST008333,P02,2024-01-18,2024-08-14,Cancelled,1,20.0
SUB0009369,CUST008334,P01,2026-02-01,,Active,0,5.0
SUB0009371,CUST008335,P03,2024-04-12,,Active,1,20.0
SUB0009372,CUST008336,P01,2024-02-25,2026-06-30,Cancelled,1,0.0
SUB0009373,CUST008337,P01,2024-12-30,,Active,1,0.0
SUB0009374,CUST008338,P01,2025-04-04,,Active,1,15.0
SUB0009375,CUST008339,P01,2025-12-24,2026-06-14,Cancelled,1,10.0
SUB0009376,CUST008340,P03,2026-02-21,2026-04-19,Cancelled,1,0.0
SUB0009377,CUST008341,P02,2024-12-09,2025-09-26,Cancelled,1,10.0
SUB0009378,CUST008342,P02,2025-11-29,2026-02-18,Cancelled,1,20.0
SUB0009379,CUST008343,P03,2025-01-28,,Active,0,0.0
SUB0009380,CUST008344,P04,2025-06-09,,Active,1,10.0
SUB0009381,CUST008345,P01,2024-06-30,,Active,1,0.0
SUB0009382,CUST008346,P03,2026-04-06,,Active,1,0.0
SUB0009383,CUST008347,P02,2024-08-18,,Active,0,0.0
SUB0009384,CUST008348,P03,2026-02-06,,Active,1,0.0
SUB0009385,CUST008349,P01,2026-03-16,,Active,1,0.0
SUB0009386,CUST008350,P01,2025-06-12,,Active,1,10.0
SUB0009387,CUST008351,P04,2024-05-30,,Active,1,0.0
SUB0009388,CUST008351,P03,2025-05-20,,Active,1,10.0
SUB0009389,CUST008352,P01,2024-08-11,2025-02-17,Cancelled,1,10.0
SUB0009390,CUST008353,P01,2024-12-22,,Active,1,0.0
SUB0009391,CUST008354,P01,2025-09-25,,Active,1,5.0
SUB0009393,CUST008355,P01,2024-03-23,2025-09-14,Cancelled,1,0.0
SUB0009394,CUST008356,P03,2024-04-22,2026-04-30,Cancelled,1,0.0
SUB0009395,CUST008357,P03,2024-07-03,,Active,0,0.0
SUB0009396,CUST008358,P04,2026-02-02,,Active,1,0.0
SUB0009397,CUST008359,P01,2026-02-26,,Active,1,15.0
SUB0009398,CUST008360,P02,2025-01-24,,Active,0,0.0
SUB0009399,CUST008361,P02,2024-03-08,,Active,1,5.0
SUB0009400,CUST008362,P01,2025-02-18,2026-06-25,Cancelled,1,0.0
SUB0009401,CUST008363,P01,2025-10-16,,Active,1,10.0
SUB0009402,CUST008364,P01,2024-03-30,,Active,1,15.0
SUB0009403,CUST008364,P02,2024-10-26,,Active,1,5.0
SUB0009404,CUST008365,P02,2026-01-28,,Active,1,5.0
SUB0009405,CUST008366,P01,2026-04-08,,Active,1,10.0
SUB0009406,CUST008367,P02,2025-01-03,2026-06-18,Cancelled,1,5.0
SUB0009407,CUST008367,P03,2025-09-14,,Active,0,5.0
SUB0009408,CUST008368,P01,2025-07-21,2026-05-14,Cancelled,1,20.0
SUB0009409,CUST008368,P01,2025-10-29,,Active,1,10.0
SUB0009410,CUST008369,P02,2025-12-13,,Active,1,5.0
SUB0009411,CUST008370,P02,2026-02-13,,Active,1,0.0
SUB0009413,CUST008371,P02,2025-12-05,,Active,0,5.0
SUB0009414,CUST008372,P04,2025-06-19,,Active,0,15.0
SUB0009416,CUST008373,P02,2024-02-08,2025-07-22,Cancelled,1,0.0
SUB0009417,CUST008374,P01,2024-09-05,2025-04-17,Cancelled,1,0.0
SUB0009418,CUST008375,P02,2024-09-17,2025-08-10,Cancelled,1,0.0
SUB0009419,CUST008376,P02,2026-02-13,,Active,0,0.0
SUB0009421,CUST008377,P02,2024-01-30,,Active,1,10.0
SUB0009422,CUST008378,P02,2025-09-19,,Active,0,0.0
SUB0009423,CUST008379,P03,2026-03-10,,Active,1,20.0
SUB0009424,CUST008380,P03,2025-11-19,,Active,1,0.0
SUB0009425,CUST008381,P02,2024-04-14,2024-06-16,Cancelled,1,10.0
SUB0009426,CUST008381,P03,2025-06-06,2025-12-09,Cancelled,1,0.0
SUB0009427,CUST008382,P01,2025-04-19,,Active,1,0.0
SUB0009428,CUST008383,P03,2025-12-01,,Active,1,0.0
SUB0009429,CUST008384,P02,2024-09-03,,Active,1,0.0
SUB0009430,CUST008385,P03,2024-06-06,2025-11-10,Cancelled,1,0.0
SUB0009431,CUST008386,P01,2024-11-27,2025-07-24,Cancelled,1,0.0
SUB0009432,CUST008386,P02,2025-07-11,,Active,1,15.0
SUB0009433,CUST008387,P03,2024-10-09,,Active,1,0.0
SUB0009434,CUST008388,P03,2025-08-28,,Active,1,0.0
SUB0009435,CUST008389,P01,2024-04-26,2025-09-22,Cancelled,1,0.0
SUB0009436,CUST008390,P04,2024-11-19,2025-08-09,Cancelled,0,15.0
SUB0009437,CUST008391,P01,2025-08-19,,Active,1,15.0
SUB0009438,CUST008391,P01,2026-02-05,,Active,1,0.0
SUB0009439,CUST008392,P01,2024-07-08,,Active,1,0.0
SUB0009440,CUST008393,P02,2025-09-23,,Active,1,0.0
SUB0009441,CUST008394,P02,2024-07-25,2025-01-26,Cancelled,1,0.0
SUB0009442,CUST008395,P01,2026-01-30,,Active,1,0.0
SUB0009443,CUST008396,P03,2025-03-04,,Active,1,0.0
SUB0009444,CUST008397,P01,2026-01-31,,Active,1,0.0
SUB0009445,CUST008398,P03,2024-08-04,2025-11-13,Cancelled,1,0.0
SUB0009446,CUST008399,P03,2024-04-04,,Active,1,0.0
SUB0009447,CUST008400,P01,2024-01-11,2025-03-12,Cancelled,1,0.0
SUB0009448,CUST008401,P03,2025-06-29,,Active,1,0.0
SUB0009449,CUST008402,P01,2024-07-17,2024-12-30,Cancelled,1,0.0
SUB0009450,CUST008403,P03,2025-07-16,,Active,1,0.0
SUB0009451,CUST008404,P01,2026-02-22,,Active,1,0.0
SUB0009452,CUST008405,P04,2026-03-22,,Active,1,0.0
SUB0009453,CUST008406,P01,2025-01-23,,Active,0,5.0
SUB0009454,CUST008407,P01,2026-01-23,,Active,0,0.0
SUB0009455,CUST008408,P02,2024-11-26,,Active,1,10.0
SUB0009456,CUST008409,P01,2025-07-21,,Active,0,10.0
SUB0009457,CUST008410,P03,2025-09-16,,Active,1,0.0
SUB0009458,CUST008411,P01,2024-01-10,2024-06-29,Cancelled,1,5.0
SUB0009459,CUST008412,P02,2025-07-22,,Active,1,10.0
SUB0009460,CUST008413,P03,2025-11-12,,Active,1,10.0
SUB0009461,CUST008414,P01,2026-01-28,2026-02-25,Cancelled,1,0.0
SUB0009462,CUST008415,P01,2024-06-14,,Active,1,15.0
SUB0009463,CUST008416,P03,2024-04-21,,Active,1,0.0
SUB0009464,CUST008417,P01,2024-05-24,2025-10-13,Cancelled,1,0.0
SUB0009465,CUST008418,P01,2024-09-01,2025-10-13,Cancelled,0,0.0
SUB0009466,CUST008419,P01,2024-02-28,2025-04-11,Cancelled,1,0.0
SUB0009467,CUST008420,P03,2025-08-16,,Active,1,20.0
SUB0009468,CUST008421,P01,2024-12-26,,Active,1,5.0
SUB0009469,CUST008422,P01,2024-12-12,,Active,1,0.0
SUB0009470,CUST008423,P01,2025-11-24,,Active,1,0.0
SUB0009471,CUST008424,P02,2024-06-07,2024-07-20,Cancelled,0,0.0
SUB0009472,CUST008425,P02,2024-02-04,2026-01-21,Cancelled,1,10.0
SUB0009473,CUST008426,P02,2025-08-16,,Active,0,15.0
SUB0009474,CUST008427,P03,2026-03-02,,Active,1,0.0
SUB0009475,CUST008428,P02,2024-09-24,,Active,1,10.0
SUB0009476,CUST008429,P02,2025-05-11,2026-06-26,Cancelled,0,0.0
SUB0009477,CUST008430,P02,2025-06-20,,Active,1,0.0
SUB0009478,CUST008431,P03,2024-06-17,2026-05-13,Cancelled,0,0.0
SUB0009479,CUST008432,P01,2025-09-23,,Active,1,10.0
SUB0009480,CUST008433,P01,2024-07-28,,Active,1,0.0
SUB0009481,CUST008433,P01,2025-04-15,,Active,1,5.0
SUB0009482,CUST008434,P02,2025-09-24,,Active,0,0.0
SUB0009483,CUST008435,P01,2024-02-16,2026-03-25,Cancelled,0,0.0
SUB0009484,CUST008436,P02,2024-07-10,2025-06-14,Cancelled,1,0.0
SUB0009485,CUST008437,P02,2025-07-16,,Active,1,10.0
SUB0009486,CUST008438,P02,2025-12-28,2026-02-13,Cancelled,1,0.0
SUB0009487,CUST008439,P02,2025-05-29,,Active,1,20.0
SUB0009488,CUST008440,P03,2024-07-08,2025-09-15,Cancelled,0,0.0
SUB0009489,CUST008441,P03,2024-09-16,,Active,1,0.0
SUB0009490,CUST008442,P01,2024-12-21,2026-01-30,Cancelled,1,10.0
SUB0009491,CUST008443,P02,2025-03-28,,Active,1,10.0
SUB0009492,CUST008444,P01,2024-03-28,2025-08-19,Cancelled,1,10.0
SUB0009493,CUST008445,P01,2025-03-18,2025-11-23,Cancelled,1,10.0
SUB0009494,CUST008446,P04,2024-07-15,,Active,1,5.0
SUB0009495,CUST008446,P03,2024-11-05,,Active,1,0.0
SUB0009496,CUST008447,P03,2026-01-11,2026-05-30,Cancelled,1,0.0
SUB0009497,CUST008448,P02,2026-03-11,,Active,1,0.0
SUB0009498,CUST008449,P02,2026-03-31,2026-04-14,Cancelled,0,0.0
SUB0009499,CUST008450,P01,2026-02-04,,Active,1,0.0
SUB0009500,CUST008451,P02,2026-02-02,,Active,1,0.0
SUB0009501,CUST008452,P01,2025-10-07,,Active,1,0.0
SUB0009502,CUST008453,P02,2024-11-03,,Active,1,0.0
SUB0009503,CUST008454,P02,2025-05-08,2025-08-12,Cancelled,1,0.0
SUB0009504,CUST008455,P01,2024-12-20,,Active,1,0.0
SUB0009505,CUST008455,P01,2025-03-25,,Active,1,0.0
SUB0009506,CUST008456,P02,2025-04-07,,Active,1,10.0
SUB0009507,CUST008457,P02,2026-01-26,,Active,1,0.0
SUB0009508,CUST008458,P02,2024-07-29,2026-05-28,Cancelled,1,0.0
SUB0009509,CUST008459,P01,2025-01-27,,Active,1,0.0
SUB0009510,CUST008460,P03,2026-04-01,,Active,1,0.0
SUB0009511,CUST008461,P01,2025-10-23,,Active,1,15.0
SUB0009512,CUST008462,P02,2024-04-03,2026-02-24,Cancelled,1,0.0
SUB0009513,CUST008463,P03,2024-03-13,2025-12-25,Cancelled,1,0.0
SUB0009514,CUST008464,P02,2024-10-04,2025-01-21,Cancelled,1,0.0
SUB0009515,CUST008465,P02,2025-09-17,,Active,1,0.0
SUB0009516,CUST008466,P02,2026-03-02,,Active,1,0.0
SUB0009517,CUST008467,P01,2024-10-18,2025-06-21,Cancelled,1,0.0
SUB0009518,CUST008467,P01,2025-11-15,2026-04-14,Cancelled,0,5.0
SUB0009519,CUST008468,P01,2025-11-30,,Active,1,0.0
SUB0009520,CUST008469,P02,2025-04-30,,Active,0,5.0
SUB0009521,CUST008470,P01,2025-11-17,,Active,1,0.0
SUB0009523,CUST008471,P03,2025-09-01,,Active,1,0.0
SUB0009524,CUST008472,P01,2025-01-09,,Active,1,10.0
SUB0009525,CUST008473,P04,2025-02-27,,Active,0,15.0
SUB0009526,CUST008473,P04,2025-07-23,2025-08-23,Cancelled,1,0.0
SUB0009527,CUST008474,P01,2026-01-10,,Active,1,0.0
SUB0009528,CUST008475,P02,2025-08-06,,Active,1,5.0
SUB0009529,CUST008476,P02,2025-12-16,,Active,1,0.0
SUB0009530,CUST008477,P02,2025-09-23,,Active,0,0.0
SUB0009531,CUST008478,P01,2024-07-30,2025-10-20,Cancelled,1,0.0
SUB0009532,CUST008479,P01,2024-03-15,2024-11-10,Cancelled,1,0.0
SUB0009533,CUST008479,P02,2024-11-23,,Active,1,10.0
SUB0009534,CUST008480,P01,2026-01-03,,Active,1,0.0
SUB0009535,CUST008481,P03,2025-05-14,,Active,1,0.0
SUB0009536,CUST008482,P01,2025-04-19,2025-09-21,Cancelled,1,5.0
SUB0009537,CUST008483,P02,2025-12-29,2026-03-17,Cancelled,1,0.0
SUB0009538,CUST008484,P01,2025-02-26,,Active,1,0.0
SUB0009539,CUST008485,P02,2025-08-25,,Active,1,0.0
SUB0009540,CUST008486,P02,2025-09-30,,Active,1,0.0
SUB0009541,CUST008487,P03,2024-05-14,,Active,1,5.0
SUB0009542,CUST008488,P02,2024-01-20,2026-01-26,Cancelled,1,5.0
SUB0009543,CUST008488,P03,2024-07-18,,Active,1,0.0
SUB0009544,CUST008489,P01,2024-07-08,,Active,0,0.0
SUB0009545,CUST008490,P03,2024-01-21,2024-09-21,Cancelled,1,0.0
SUB0009546,CUST008491,P01,2025-07-10,,Active,1,0.0
SUB0009547,CUST008492,P03,2024-09-10,,Active,1,0.0
SUB0009548,CUST008493,P02,2024-09-05,2026-04-11,Cancelled,1,0.0
SUB0009549,CUST008494,P01,2025-11-11,,Active,1,5.0
SUB0009550,CUST008495,P03,2024-03-14,,Active,1,0.0
SUB0009551,CUST008496,P01,2025-11-23,,Active,1,0.0
SUB0009552,CUST008497,P03,2025-01-23,,Active,1,20.0
SUB0009553,CUST008497,P03,2025-09-02,,Active,1,10.0
SUB0009554,CUST008498,P01,2024-03-10,,Active,1,0.0
SUB0009555,CUST008499,P02,2024-09-11,2025-12-27,Cancelled,1,0.0
SUB0009556,CUST008500,P01,2025-12-28,,Active,1,0.0
SUB0009557,CUST008501,P01,2025-10-28,,Active,1,0.0
SUB0009558,CUST008502,P02,2024-08-06,2024-09-25,Cancelled,1,5.0
SUB0009559,CUST008503,P01,2025-04-25,,Active,1,0.0
SUB0009560,CUST008503,P01,2025-12-07,,Active,0,0.0
SUB0009561,CUST008504,P04,2025-08-10,,Active,1,0.0
SUB0009562,CUST008505,P03,2025-10-13,,Active,0,0.0
SUB0009563,CUST008506,P01,2025-11-02,,Active,0,5.0
SUB0009564,CUST008507,P03,2024-02-11,,Active,1,0.0
SUB0009565,CUST008508,P01,2024-09-19,,Active,1,0.0
SUB0009566,CUST008509,P04,2024-07-06,,Active,1,10.0
SUB0009567,CUST008510,P02,2024-06-28,,Active,1,15.0
SUB0009568,CUST008511,P02,2026-03-25,,Active,0,10.0
SUB0009569,CUST008512,P01,2026-02-28,,Active,1,0.0
SUB0009570,CUST008513,P01,2025-12-22,,Active,0,5.0
SUB0009571,CUST008514,P01,2025-02-09,2025-08-09,Cancelled,0,0.0
SUB0009572,CUST008515,P01,2026-01-24,,Active,1,0.0
SUB0009574,CUST008516,P02,2025-04-24,2025-10-13,Cancelled,0,0.0
SUB0009575,CUST008517,P03,2025-06-13,,Active,1,5.0
SUB0009576,CUST008517,P02,2025-09-21,,Active,1,15.0
SUB0009577,CUST008518,P03,2024-09-22,,Active,1,15.0
SUB0009578,CUST008519,P02,2025-12-07,,Active,1,15.0
SUB0009579,CUST008520,P02,2025-06-13,2026-01-19,Cancelled,1,10.0
SUB0009580,CUST008521,P03,2025-02-23,2026-03-25,Cancelled,1,0.0
SUB0009581,CUST008522,P02,2025-03-26,,Active,1,10.0
SUB0009582,CUST008523,P01,2025-06-23,,Active,1,0.0
SUB0009583,CUST008523,P01,2026-04-04,,Active,1,5.0
SUB0009584,CUST008524,P03,2025-06-14,2025-08-17,Cancelled,0,0.0
SUB0009585,CUST008525,P04,2024-06-09,2025-08-25,Cancelled,1,0.0
SUB0009586,CUST008526,P03,2024-12-28,,Active,1,0.0
SUB0009587,CUST008527,P01,2024-03-08,2025-03-16,Cancelled,1,0.0
SUB0009588,CUST008528,P02,2024-05-10,,Active,1,0.0
SUB0009589,CUST008529,P02,2026-04-05,,Active,1,0.0
SUB0009590,CUST008530,P01,2025-10-09,,Active,1,0.0
SUB0009591,CUST008531,P01,2024-09-22,2025-08-13,Cancelled,0,0.0
SUB0009592,CUST008532,P03,2024-06-21,,Active,1,5.0
SUB0009593,CUST008533,P01,2026-02-25,,Active,0,5.0
SUB0009594,CUST008534,P01,2024-11-02,,Active,1,0.0
SUB0009595,CUST008534,P02,2025-08-15,,Active,1,0.0
SUB0009596,CUST008535,P01,2024-04-09,2024-05-24,Cancelled,0,0.0
SUB0009597,CUST008536,P02,2025-09-29,,Active,0,0.0
SUB0009598,CUST008537,P01,2024-11-17,,Active,0,10.0
SUB0009599,CUST008538,P03,2024-04-28,,Active,1,0.0
SUB0009600,CUST008538,P02,2024-08-24,,Active,1,5.0
SUB0009601,CUST008539,P02,2025-08-01,,Active,0,15.0
SUB0009602,CUST008540,P02,2025-11-04,,Active,1,5.0
SUB0009603,CUST008541,P01,2025-02-10,,Active,1,0.0
SUB0009604,CUST008542,P02,2025-09-04,2026-03-31,Cancelled,0,5.0
SUB0009605,CUST008543,P02,2024-06-18,,Active,1,0.0
SUB0009606,CUST008543,P02,2025-07-07,2026-05-24,Cancelled,0,0.0
SUB0009607,CUST008544,P02,2025-12-12,,Active,1,5.0
SUB0009608,CUST008545,P01,2024-07-27,2024-09-16,Cancelled,1,0.0
SUB0009609,CUST008546,P01,2025-06-02,,Active,1,0.0
SUB0009610,CUST008547,P01,2024-09-23,2025-07-12,Cancelled,1,0.0
SUB0009611,CUST008547,P01,2025-10-20,,Active,1,5.0
SUB0009612,CUST008548,P02,2025-07-14,2026-04-18,Cancelled,1,10.0
SUB0009613,CUST008549,P03,2026-03-18,,Active,1,0.0
SUB0009614,CUST008550,P01,2025-01-15,,Active,1,5.0
SUB0009615,CUST008550,P01,2025-08-08,,Active,1,0.0
SUB0009616,CUST008551,P01,2024-12-09,,Active,1,0.0
SUB0009617,CUST008552,P03,2024-03-02,2025-11-20,Cancelled,1,10.0
SUB0009618,CUST008553,P01,2025-10-05,,Active,1,0.0
SUB0009619,CUST008554,P02,2025-08-25,2026-06-20,Cancelled,1,0.0
SUB0009620,CUST008555,P02,2024-05-21,,Active,1,0.0
SUB0009621,CUST008555,P01,2025-02-16,,Active,1,0.0
SUB0009622,CUST008556,P01,2025-03-18,,Active,0,0.0
SUB0009623,CUST008557,P01,2025-09-17,,Active,0,0.0
SUB0009624,CUST008558,P01,2026-01-08,2026-04-12,Cancelled,1,0.0
SUB0009625,CUST008559,P02,2024-11-08,2025-11-27,Cancelled,1,0.0
SUB0009626,CUST008560,P01,2025-05-07,,Active,1,0.0
SUB0009627,CUST008561,P01,2025-08-13,,Active,1,0.0
SUB0009628,CUST008562,P02,2024-10-12,2025-12-19,Cancelled,1,0.0
SUB0009629,CUST008563,P02,2025-10-14,,Active,1,0.0
SUB0009630,CUST008564,P01,2024-11-17,,Active,1,10.0
SUB0009631,CUST008565,P02,2024-03-06,,Active,1,0.0
SUB0009632,CUST008566,P02,2024-01-22,2024-05-17,Cancelled,1,0.0
SUB0009633,CUST008567,P03,2025-10-13,,Active,1,15.0
SUB0009634,CUST008567,P01,2026-04-19,,Active,1,10.0
SUB0009635,CUST008568,P01,2024-08-27,2024-09-26,Cancelled,1,0.0
SUB0009636,CUST008569,P03,2025-10-13,,Active,1,0.0
SUB0009637,CUST008570,P02,2025-08-14,,Active,1,0.0
SUB0009638,CUST008571,P01,2024-12-15,2026-01-17,Cancelled,1,0.0
SUB0009639,CUST008572,P02,2025-10-07,,Active,1,5.0
SUB0009640,CUST008572,P02,2026-02-27,,Active,0,0.0
SUB0009641,CUST008573,P02,2026-01-31,2026-03-18,Cancelled,0,0.0
SUB0009642,CUST008574,P01,2025-12-21,2026-05-20,Cancelled,1,0.0
SUB0009643,CUST008575,P02,2025-10-30,,Active,1,0.0
SUB0009644,CUST008576,P01,2024-08-02,2026-03-19,Cancelled,1,0.0
SUB0009645,CUST008577,P03,2024-08-30,,Active,1,15.0
SUB0009646,CUST008578,P04,2025-06-12,,Active,1,0.0
SUB0009647,CUST008579,P01,2026-03-30,,Active,1,0.0
SUB0009648,CUST008580,P03,2025-05-12,2025-08-12,Cancelled,1,15.0
SUB0009649,CUST008581,P03,2024-11-11,2025-04-30,Cancelled,1,0.0
SUB0009650,CUST008581,P01,2025-02-25,,Active,1,0.0
SUB0009651,CUST008582,P01,2025-12-24,,Active,1,5.0
SUB0009652,CUST008582,P02,2026-05-02,,Active,1,0.0
SUB0009653,CUST008583,P01,2026-03-14,,Active,1,5.0
SUB0009654,CUST008584,P03,2024-02-08,,Active,1,10.0
SUB0009655,CUST008585,P03,2025-02-06,,Active,1,0.0
SUB0009656,CUST008586,P01,2026-01-01,,Active,1,15.0
SUB0009657,CUST008587,P03,2025-04-19,2026-01-21,Cancelled,0,20.0
SUB0009658,CUST008588,P01,2025-07-19,,Active,1,0.0
SUB0009659,CUST008589,P02,2025-03-28,,Active,1,0.0
SUB0009660,CUST008589,P01,2026-03-01,,Active,1,0.0
SUB0009661,CUST008590,P02,2024-02-23,2024-03-22,Cancelled,1,0.0
SUB0009662,CUST008591,P02,2024-04-15,,Active,1,0.0
SUB0009663,CUST008592,P03,2024-02-09,,Active,1,0.0
SUB0009664,CUST008593,P01,2024-06-14,,Active,1,0.0
SUB0009665,CUST008593,P02,2025-06-20,2026-04-10,Cancelled,1,0.0
SUB0009666,CUST008594,P01,2025-03-14,,Active,1,0.0
SUB0009667,CUST008595,P01,2024-08-03,2025-06-20,Cancelled,1,0.0
SUB0009668,CUST008596,P02,2024-09-20,2026-02-19,Cancelled,1,0.0
SUB0009669,CUST008597,P03,2025-05-08,,Active,0,15.0
SUB0009670,CUST008598,P01,2026-03-06,,Active,1,0.0
SUB0009672,CUST008599,P02,2025-08-01,2026-01-28,Cancelled,1,0.0
SUB0009673,CUST008600,P02,2025-09-13,,Active,1,0.0
SUB0009674,CUST008601,P02,2024-07-01,,Active,1,10.0
SUB0009675,CUST008602,P01,2024-08-02,,Active,1,0.0
SUB0009676,CUST008603,P03,2024-10-21,,Active,1,0.0
SUB0009677,CUST008604,P01,2024-11-23,2025-02-25,Cancelled,1,0.0
SUB0009678,CUST008605,P03,2025-03-14,2026-01-17,Cancelled,1,0.0
SUB0009679,CUST008606,P03,2024-04-02,2026-04-24,Cancelled,1,0.0
SUB0009680,CUST008607,P03,2025-07-12,,Active,1,0.0
SUB0009681,CUST008608,P02,2025-01-03,,Active,0,0.0
SUB0009682,CUST008609,P01,2024-09-22,,Active,1,10.0
SUB0009683,CUST008610,P01,2024-05-23,2025-10-26,Cancelled,1,0.0
SUB0009684,CUST008610,P01,2024-12-15,,Active,0,0.0
SUB0009685,CUST008611,P02,2025-08-04,,Active,1,0.0
SUB0009686,CUST008612,P03,2025-02-22,,Active,1,0.0
SUB0009687,CUST008613,P01,2024-08-18,2025-07-25,Cancelled,1,0.0
SUB0009688,CUST008614,P02,2025-08-17,,Active,0,0.0
SUB0009689,CUST008615,P02,2024-08-18,,Active,1,0.0
